name,color,line,x,y,w,h,amp_x,lx,x0,fwhm_x,off_x,amp_y,ly,y0,fwhm_y,off_y,smearing,fwhm_x_unsmear,lx_unsmear,x0_unsmear,amp_x_unsmear,l203,l214,l206,X_IMAGE,X_IMAGE_unsmear,Y_IMAGE
11,,206.0,1698.7365,843.07187,10.0,32.0,340.5208333333325,5.700000000000001,20.353550108162857,1.795405579760895,8560.149538209238,248.16589213176852,35.96280881407389,30.957098812880545,3.8412801013621203,8468.80307742657,0.011347625379904303,1.7950806385532068,5.700000000000001,20.35354097072487,340.5208350755747,False,False,True,1699.0900501081628,1699.0900409707249,843.0289688128805
4,,206.0,1321.1573,193.65053,10.0,32.0,204.05678326520402,6.299999999992861,21.49156261690669,7.239568826951556,8450.365368609539,155.10274735234796,35.579700987479676,34.516871803455004,5.749140205797987,8454.801572578759,-1.9214002965146095,7.497375559912765,6.296858114079146,20.500025059021574,206.98958333331151,False,False,True,1322.6488626169069,1321.6573250590216,197.167401803455
3,,206.0,1855.5882,144.78636,10.0,32.0,625.5833333331497,6.299999999999434,20.45594067861309,7.78137460380121,8483.124543672573,16524.66667814453,0.2882559289050071,30.98940731223917,0.3316896733596012,11807.109918898193,-1.703599827925148,7.554880371006467,6.297625029222863,19.49993360282827,625.5833333328051,False,False,True,1856.044140678613,1855.0881336028283,144.77576731223917
5,,206.0,1297.3341,360.79368,10.0,32.0,216.49999999993483,6.299999999997269,20.91673425403379,7.339870638218615,8447.286841140849,162.99999512057482,36.35180755121795,31.853870094045142,3.986018301059658,8450.962723868242,-1.4314476688995381,7.886475930107976,6.299999999989549,20.34712533323938,216.49999999999997,False,False,True,1298.2508342540339,1297.6812253332394,361.64755009404513
6,,206.0,1733.647,487.44432,10.0,32.0,382.7637955626724,5.700000000000001,19.764888366922595,3.0041526744064284,8455.246134703388,241.94194065024774,36.24517939088255,25.086032889175733,3.448793829436374,8456.795768269849,0.6037213677354729,2.783210506187108,5.700000000000001,19.978010516595745,388.4771208712687,False,False,True,1733.4118883669225,1733.6250105165957,481.53035288917573
7,,206.0,1794.4855,628.4863,10.0,32.0,422.36585841258426,5.700000000000001,21.941011770644884,2.721825943983681,8461.531988880917,228.0223416035061,35.979536482131564,28.064681351321187,3.2956379672351277,8459.241857659134,-0.7372293223687437,2.518048499112411,5.700000000000001,21.657859693619496,429.3999455711289,False,False,True,1796.426511770645,1796.1433596936195,625.5509813513212
9,,206.0,1210.2339,739.19077,10.0,32.0,176.06804375580458,6.299999999999993,24.351424901065037,6.677331585834511,8445.420345782628,100.52073850046708,28.565752264983928,34.046782698094816,9.291743005184717,8441.881497447235,-3.4191588452230257,9.015088295800377,6.299932708764881,23.499993822474824,183.71874999999054,False,False,True,1214.585324901065,1213.7338938224748,742.2375526980949
10,,206.0,1570.3575,784.58117,10.0,32.0,681.7557258740738,5.700000000000004,22.058255416118204,5.429581008946128,8471.821681183796,9080.54,0.34300464013741594,33.93014225196892,0.20492014281429136,9278.86821948501,-1.7367946761548314,4.3719343197743985,6.299999999972044,21.09866343349723,721.6979166666686,False,False,True,1572.4157554161184,1571.4561634334973,787.511312251969
13,,206.0,1838.8619,1023.1847,10.0,32.0,351.3052083333351,5.700000000000001,12.404763555812256,2.1556688337591723,8519.530429577657,55.04333333333325,35.59703586878295,24.51464099051748,8.358461252586098,8451.71222396411,-0.49843239644511295,2.042363230384811,5.700000000000001,12.272946061738613,351.3052766960066,False,False,True,1831.2666635558123,1831.1348460617387,1016.6993409905175
22,,206.0,1384.9127,1696.6135,10.0,32.0,212.37783200009142,5.873561578213151,20.447640413255876,4.688952017129911,8455.33033779123,148.8369175716917,33.19052733256371,31.766314473933523,6.426369417444388,8454.473508498306,-0.6914284427006024,4.747511171196453,5.700000000002282,20.183954375330856,218.47694014319046,False,False,True,1385.360340413256,1385.096654375331,1697.3798144739335
