name,color,line,x,y,w,h,amp_x,lx,x0,fwhm_x,off_x,amp_y,ly,y0,fwhm_y,off_y,smearing,fwhm_x_unsmear,lx_unsmear,x0_unsmear,amp_x_unsmear,l203,l214,l206,X_IMAGE,X_IMAGE_unsmear,Y_IMAGE
19.0,blue,203.0,1465.7279,1836.0767,10.0,32.0,72.34062902526709,5.700000000000001,20.96889702106445,2.9503079173174895,8906.644096150503,15.983333333335032,0.6090542746621,44.272561079716255,10.85969235650088,8896.159975536768,-0.031600224046342315,6.019286827005152,6.2999999971704534,8.145876993267434,93.5154644955128,True,False,False,1466.6967970210646,1453.8737769932675,1849.3492610797164
18.0,blue,203.0,1155.3271,1912.2884,10.0,32.0,47.25496633204655,6.299999999999918,22.446442341474157,9.730582715055238,8895.032912885565,43.75000000000001,35.2955106690665,30.91079234538064,12.252399903181518,8890.359665117569,-4.216588513423555,8.393710828258223,6.299999999999999,19.943440612947363,55.18749999999999,True,False,False,1157.7735423414742,1155.2705406129473,1912.1991923453807
17.0,blue,203.0,1254.8451,1661.305,10.0,32.0,107.14122079897678,6.299999999997605,17.26755118873956,7.768059333502738,8897.017284573218,81.44386014920921,35.24763979544325,30.72932923045938,8.183624568701502,8895.38433555836,-1.2404521147653906,7.540150242826492,6.046390116405363,16.50000528129182,107.09425848145226,True,False,False,1252.1126511887396,1251.3451052812918,1661.0343292304594
16.0,blue,203.0,1395.6367,1604.5975,10.0,32.0,116.3317911204177,5.700000000000032,24.204112249217022,5.967141704841905,8898.53719387711,55.300000000000345,35.11054271343765,35.988675972073835,7.16192110917774,8898.043263897558,-2.89090777745994,7.359389322920516,6.29702753947471,23.50000403098441,128.30681745602465,True,False,False,1399.8408122492172,1399.1367040309844,1609.586175972074
15.0,blue,203.0,1388.126,1516.3052,10.0,32.0,88.52083925266643,5.700000000000001,21.17506581275695,3.1312657382803355,8906.431607227914,19.45999999999822,60.85312237765821,31.444627408500523,0.2668417222575361,8880.500000000004,-5.999999999999999,0.18246080261893455,5.70000847096314,25.85169539938901,126.45833332695976,True,False,False,1389.3010658127569,1393.977695399389,1516.7498274085006
14.0,blue,203.0,1342.4016,1442.8053,10.0,32.0,123.75703609754001,5.819099105713967,21.74175993640563,5.824526362660886,8897.149431748325,76.31080391621062,35.48349943865736,32.09549022442698,5.402061521336811,8899.964929622523,-1.9326377070401322,4.618709420923619,6.299999998909948,20.575549207350857,134.80208333332791,True,False,False,1344.1433599364054,1342.9771492073507,1443.900790224427
13.0,blue,203.0,1498.6829,1405.9614,10.0,32.0,117.5328184951181,6.248817688468879,18.004587971875935,4.762366185945221,8898.653798364516,78.54664477156071,36.509453654688876,27.49246648786426,4.981270863966417,8898.43395115242,0.012044832565020161,4.762345973202198,6.248845581155433,18.004589530837777,117.53272723238153,True,False,False,1496.687487971876,1496.6874895308379,1402.4538664878642
12.0,blue,203.0,1308.9742,1302.8538,10.0,32.0,186.96394178308708,6.299999999999999,22.23620578902319,12.115779430791148,8894.26841077671,148.0717260226975,35.58905988151015,30.786519079510914,6.014394645469962,8901.929550735173,-4.5635352315528,9.999265458355008,6.299981681575247,19.500008067119346,186.99999999994498,True,False,False,1311.2104057890233,1308.4742080671194,1302.640319079511
11.0,blue,203.0,1246.5496,1212.188,10.0,32.0,125.49231076098526,6.299999999999855,18.35949756513809,6.788967128982525,8897.393485358578,93.89564888595618,35.23870136311503,31.344046777021855,7.073161768588064,8899.397823361407,-1.7575989874554083,5.8619503462928275,6.2999999999996605,17.23084023714375,137.5104166638286,True,False,False,1244.9090975651382,1243.7804402371437,1212.532046777022
8.0,blue,203.0,1557.256,918.87184,10.0,32.0,58.880208498892415,5.700000000000001,20.967914432555364,3.0569769383206054,8904.75827077424,26.29666666666599,27.33956074565644,34.38882537136981,34.77903761536221,8881.233333333523,0.03042432537727957,4.8260898266546794,5.700000059681499,9.627394586712317,73.13645431755722,True,False,False,1558.2239144325554,1546.8833945867125,922.2606653713698
