name,color,line,x,y,w,h,amp_x,lx,x0,fwhm_x,off_x,amp_y,ly,y0,fwhm_y,off_y,smearing,fwhm_x_unsmear,lx_unsmear,x0_unsmear,amp_x_unsmear,l203,l214,l206,X_IMAGE,X_IMAGE_unsmear,Y_IMAGE
9,red,214.0,1911.0525,1833.6863,10.0,32.0,3841.6041666666656,6.299999999999999,22.474557902120317,7.938553710564874,8905.281440390752,2527.7018042798327,36.55902906007356,29.584948155251936,6.152922354396065,8971.783697972036,-2.788808483150882,9.060961196578095,6.299999999999999,21.47311929183234,3841.6041666666656,False,True,False,1913.5270579021203,1912.5256192918323,1832.2712481552521
10,red,214.0,1930.794,1015.4445,10.0,32.0,5882.499394179186,5.700000000000001,20.149428348609614,4.726761320317362,8963.726711820498,4173.8403640112565,36.21713171922861,35.77586578903841,5.4548731994219075,8937.624235650066,-0.9308534361882075,4.482136111704573,5.700000000000001,19.770089413003127,6047.2440306436865,False,True,False,1930.9434283486098,1930.5640894130033,1020.2203657890384
11,red,214.0,1960.9696,1223.7141,10.0,32.0,5845.666148715338,5.700000000000471,15.479750409890503,5.486159253067883,8948.564672631848,2942.2782736861145,36.34899212164256,34.56325190641937,5.238094799010953,8953.843625701084,0.3287686861836788,5.44939273117965,5.990010645371245,15.50003214494729,5584.815059262337,False,True,False,1956.4493504098905,1956.4696321449471,1227.2773519064192
16,red,214.0,2128.9081,553.69609,10.0,32.0,2925.6805693783162,5.700000000000001,17.110255227358486,4.562430978172623,8925.904422832818,1927.026786440235,31.880264090257548,26.063874486668038,6.582369813351239,8900.214993067291,0.8634680375239203,4.346378474631796,5.700000000000001,17.499996125768348,2925.804852416431,False,True,False,2126.0183552273584,2126.4080961257687,548.7599644866681
1,red,214.0,1845.3831,1530.384,10.0,32.0,5281.416666666667,6.299999999999999,18.783564560018643,6.674155274515092,8921.349616395995,4926.8229700806605,34.41122169608655,38.44855086333786,8.023283954805445,8905.246676758963,-0.8468502301644014,6.565226938878728,6.299999999973162,18.45791841114995,5281.416666666534,False,True,False,1844.1666645600187,1843.84101841115,1537.832550863338
0,red,214.0,1909.7969,1580.7553,15.7965,54.2537,3624.9629629629594,6.299999999999999,21.106309843722713,6.973718501821642,8926.55771560366,3086.780758601428,34.703512682002554,41.235530869622025,7.838950380445186,8908.286067428233,0.03587810269146985,6.973871248116709,6.299999991292091,21.106319282705503,3624.962955708328,False,True,False,1908.0049598437229,1908.0049692827056,1579.8639808696219
0,yellow,206.0,1554.3107,1582.122,15.7965,54.2537,98.86334634784107,6.299999999999999,18.958957497399595,5.822567172647999,8880.098795813528,70.27897636239503,35.36345895610147,41.227864245441836,5.691331332960721,8879.539243697469,-0.015548971716733834,5.822173353736329,6.2999999854808015,18.958940587841987,98.8639632378785,False,False,True,1550.3714074973996,1550.371390587842,1581.2230142454418
0,blue,203.0,1382.7106,1580.922,15.7965,54.2537,87.85781533506419,6.2999999999974285,18.907999081237747,6.750199054127852,8878.865226295413,63.332441924936425,35.08204583453878,43.10874975088459,5.996628778275336,8881.681815907308,-0.02443304231609965,6.750430974793583,6.299999948239209,18.908031025062403,87.85557523890465,True,False,False,1378.7203490812378,1378.7203810250626,1581.9038997508844
3,blue,203.0,1691.7549,309.0944,10.0,32.0,56.2036947484533,5.70000000000001,22.494370306932385,4.60071180676375,8882.105738867669,35.396666666667265,34.995473757515505,28.09429165173359,4.171999624363403,8879.812530331603,-1.9416041756265898,3.1743497894278123,5.700000000000001,21.404909708040407,66.5626321083611,True,False,False,1694.2492703069322,1693.1598097080403,306.1886916517336
3,green,206.0,1863.6649,305.04227,10.0,32.0,63.07450114580149,5.700000000000004,21.547467803299835,4.254244954844726,8883.185662978534,38.500000000001286,33.79208782689847,31.46656104342511,2.998900809339825,8881.323192774134,-1.7819716851439156,2.9671807652521434,5.700000000000001,20.48936297175981,72.2368118902679,False,False,True,1865.2123678033,1864.1542629717599,305.50883104342506
