name,color,line,x,y,w,h,amp_x,lx,x0,fwhm_x,off_x,amp_y,ly,y0,fwhm_y,off_y,smearing,fwhm_x_unsmear,lx_unsmear,x0_unsmear,amp_x_unsmear,l203,l214,l206,X_IMAGE,X_IMAGE_unsmear,Y_IMAGE
OVI4,blue,203.0,1604.087,1238.4088,10.0,20.0,113.58438823005964,5.700000003844207,22.154849094569887,18.63268930597189,8962.109565830917,125.62666666666574,19.573956746885127,23.67595675859609,7.5223648527400275,8975.945271380273,-5.999999999999999,6.436387982612105,5.7000000000692586,18.271087899876008,158.49999999999815,True,False,False,1606.24184909457,1602.358087899876,1237.084756758596
OVI5,blue,203.0,1256.5875,1217.0633,10.0,20.0,134.13541949112286,6.299999999946673,17.791924973234746,11.26225021887883,8946.433943123458,128.95898393539593,22.69305859365545,26.673460397366792,11.370103581750854,8945.441137822452,-3.4911636384007143,9.333193990130253,6.299999999978796,15.342100034183632,154.91666666666603,True,False,False,1254.3794249732348,1251.9296000341837,1218.7367603973669
OVI6,blue,203.0,1439.0818,1101.023,10.0,20.0,148.23884516249672,6.299999999999987,19.821030520245852,7.819367741103997,8946.698449931153,123.5599658471576,22.266388372489217,27.701386258380026,5.954298755304663,8953.879298051272,-1.9103998501714226,7.168750788717442,6.299999999999999,18.595416276921267,158.133333333335,True,False,False,1438.9028305202457,1437.6772162769212,1103.72438625838
OVI7,blue,203.0,1348.2969,981.30221,10.0,20.0,89.20133604421441,6.299999998454383,18.441328923828397,8.053579338958931,8947.21554825995,77.40688205106402,23.76763177025862,27.589051041427464,6.841272950816516,8946.112803105432,-2.289794084995836,6.836437480143409,6.299999999999998,16.888248458213308,101.09999999999788,True,False,False,1346.7382289238285,1345.1851484582135,983.8912610414274
OVI9,blue,203.0,1661.3464,906.63436,10.0,20.0,106.44040703778514,6.299999999989395,22.128260187524234,4.546931278134105,8971.903116317037,91.68643592369139,22.709222976127336,20.478929896628745,5.1234923720640655,8950.670768591737,-1.5168904417902704,3.9523712466262335,6.299999999999999,21.31267885249896,115.7118152036946,True,False,False,1663.474660187524,1662.6590788524989,902.1132898966288
OVI11,blue,203.0,1282.066,392.44627,10.0,20.0,94.9527015828922,6.299999999989364,19.93850140455908,6.86536956285737,8949.141299102082,77.75121497606365,22.360754043888125,27.461778922512522,4.186211698410889,8949.675150740786,-1.940169561066213,5.8592336711459225,6.299999998879358,18.692190875989006,105.98333305123174,True,False,False,1282.004501404559,1280.758190875989,394.90804892251253
OVI13,blue,203.0,1265.8371,215.06563,10.0,20.0,75.12385496362974,6.2999999999986445,20.12727660134497,6.668054624046276,8952.18806234043,64.67789980112114,22.681121670665416,27.650558007647135,4.936476285776351,8950.274650974168,-2.483989627670947,5.047930513483608,6.299999999999999,18.514371101434595,89.89836343020639,True,False,False,1265.9643766013448,1264.3514711014345,217.71618800764713
OVI14,blue,203.0,1553.2336,145.90688,10.0,20.0,54.926078695945975,5.700000000000001,19.359726174611968,6.896026151407997,8953.522277671515,46.4100000000008,23.222893740108987,28.47588191793988,4.8450655598101005,8954.028510034603,-2.6372461435195564,4.8413254346339585,6.299999999998116,17.674476668259945,66.68333333333793,True,False,False,1552.593326174612,1550.90807666826,149.3827619179399
QSOgal2,blue,203.0,1251.1159,578.77056,10.0,20.0,100.63429621390269,5.700000000193476,19.371697325954912,7.720921252201264,8950.022938565175,84.82560961883033,22.731287856544043,26.822094350701057,4.482207618778594,8946.907426222477,-1.98543636619801,6.501717458943492,6.299999999666516,18.069560281569643,110.33333333333186,True,False,False,1250.487597325955,1249.1854602815697,580.5926543507011
QSOgal4,blue,203.0,1175.0314,101.64426,10.0,20.0,47.6116672125801,5.700000000000017,21.220379150914304,3.2410118271220862,8955.661986394256,42.723333333332995,19.63065423280224,41.00837466298529,1.4021171118362583,8953.257169531245,-5.999999949736091,2.3190992205981313,5.700000000000001,18.225883893848934,47.61167057867603,True,False,False,1176.2517791509144,1173.257283893849,117.65263466298529
QSOgal5,blue,203.0,1151.9808,78.963368,10.0,20.0,18.106666666878958,5.700000001763974,21.072085436107397,3.337622477343799,8951.760965452955,44.54333333333325,25.89297978256806,48.360480119886724,5.620756200605686,8953.730575828968,-5.9999992870439165,1.893530199421466,5.7000000000000535,13.510195823343677,18.10666667151734,True,False,False,1153.0528854361075,1145.4909958233436,102.32384811988672
43,blue,203.0,1420.123,239.48748,10.0,20.0,73.00277515158182,6.299999999999726,19.467672320363143,6.195554880925531,8954.63068352675,61.31327984927894,22.466958228410213,22.629989233833555,3.459327153053456,8950.656875389264,-1.2289651061781226,5.772237005563483,6.299999999998653,18.762892780874672,77.35131783792623,True,False,False,1419.5906723203632,1418.8858927808747,237.11746923383356
