id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag,doublons,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,EXTEND,DATE,IMG,EXPTIME,EMGAIN,PREAMP,VSS,IMNO,IMBURST,SHUTTER,ROS,TEMPDATE,TEMPTIME,TEMP,X_IMAGE,Y_IMAGE,NUMBER,xmask,ymask,Internal-count,FWHM_x,Amplitude_after_stack_x,Offset_after_stack_x,SumPix_x,MaxPix_x,SlitSize_x,Background_x,Background_var_x,X_IMAGE_var,SlitSize_var_x,FWHM_var_x,Amplitude_after_stack_var_x,Offset_after_stack_var_x,FlagFit_x,FWHM_y,Amplitude_after_stack_y,Offset_after_stack_y,SumPix_y,MaxPix_y,SlitSize_y,Background_y,Background_var_y,Y_IMAGE_var,SlitSize_var_y,FWHM_var_y,Amplitude_after_stack_var_y,Offset_after_stack_var_y,FlagFit_y,wavelength,id_slit,redshift
68,301.7959585115449,267.2740230186018,0.3253666244114145,0.014140743638241908,-0.22787062445108652,105.0,0.0,212.39999999999964,4.865684389997092,-1.7178598380755672,0,True,-64,2,3216,2069,True,2018-06-12T03:44:33,image000025.fits,20,0,1.77,2,25,10,0,0,06/12/18,03:44:18,-155.14,1367.15780364328,260.2991267288932,68,7.773563,7.773563,46,2.830001542282171,0.4609367597771892,0.06440542552165418,-144191.70000001788,1.0,8.090993342330899,0.06296017297900601,0.0006703601037470332,0.0021464954222639113,0.014469583090566984,0.09969154134401856,0.00018387423992343184,1.8264654713648598e-05,0,2.665251904022974,0.1415842937204673,0.08890565762209054,-84384.40000000596,1.0,23.690771271469277,0.08822562505406362,0.0016951934332156869,0.005117123155779734,0.023798248732366994,0.1604402470517492,5.552780617816872e-06,5.480013016303328e-05,0,0.20255,45,0.699278
69,497.75090580731114,275.38172366463226,0.3581330312682118,-0.056356771901047674,-0.3244073935931043,105.0,0.0,1267.7999999999993,31.09050574970469,-3.731569466938108,0,True,-64,2,3216,2069,True,2018-06-12T03:44:33,image000025.fits,20,0,1.77,2,25,10,0,0,06/12/18,03:44:18,-155.14,1563.207419072322,268.38172366463226,69,7.55363,7.55363,45,3.026676317670815,0.5005598101952102,0.013419163542765787,66282.89999997616,1.0,7.902142076106189,0.012546132860129615,4.263053853112987e-05,0.000361964630729508,0.0026971164838044833,0.020784815650005034,4.2586283535571834e-05,3.25178403523122e-06,0,2.837184630798858,0.15975600301939122,0.01854479829358728,-183101.20000001788,1.0,23.99999999999973,0.017502032203946347,5.694259025828151e-05,0.0015906639739334026,0.007469798336340971,0.05691444354704422,2.0953452969019047e-06,2.1302997070070188e-05,0,0.21382,44,0.700952
70,854.7608488768208,275.49632726495514,0.284880907943769,0.15716046891914115,-0.09435005535968968,105.0,0.0,202.29999999999927,5.29648194291718,-1.80996873999649,0,True,-64,2,3216,2069,True,2018-06-12T03:44:33,image000025.fits,20,0,1.77,2,25,10,0,0,06/12/18,03:44:18,-155.14,1920.3391513645247,268.72531109136145,70,7.55363,7.55363,45,2.661644562124056,0.4566532013268268,0.0645559160244724,-194936.70000001788,1.0,7.889155928810601,0.06469678209439061,0.0006116557410610573,0.0020931183358936746,0.013641930782318549,0.08371760830278994,0.00017901534932967275,1.7487136309147384e-05,0,2.9209043607198124,0.14225730792686522,0.10113680708661867,321481.59999996424,1.0,23.999999999999996,0.09439849278559047,0.0015520114921632577,0.005519043816280338,0.02605310649881645,0.21009496804588432,5.677637715075019e-06,5.718565476132751e-05,0,-1.0,-1,-1.0
71,1024.6688991188425,276.26569380550103,0.42197083236563365,-0.14210413552560808,-0.09849790099255039,105.0,0.0,213.79999999999927,4.911170684407084,-1.7279625700103407,0,True,-64,2,3216,2069,True,2018-06-12T03:44:33,image000025.fits,20,0,1.77,2,25,10,0,0,06/12/18,03:44:18,-155.14,2090.3958266926993,269.26569380550103,71,7.55363,7.55363,45,2.6033930024374956,0.4823872705697759,0.06933635277974103,-12881350.800000012,1.0,7.624633148754783,0.06893949901522237,0.0009630730870450458,0.0024765661211799852,0.016301834946258264,0.09546595968547805,0.0002555641116168351,2.1884532008634235e-05,0,4.017980654429137,0.14043218964756982,0.1126632039444866,-49625.0000000298,1.0,23.999999999999996,0.11294261294260867,0.001924878012400218,0.016886269200075636,0.08562229446521233,1.284247508717617,1.4784265412076236e-05,0.0001317703253724169,0,0.20255,44,0.700952
74,223.8193133473006,304.45402719600224,0.3152524844645966,0.016769051970917857,-0.48086241307874716,105.0,0.0,208.89999999999964,5.000761513903934,-1.7475903588920683,0,True,-64,2,3216,2069,True,2018-06-12T03:44:33,image000025.fits,20,0,1.77,2,25,10,0,0,06/12/18,03:44:18,-155.14,1289.1370795942614,298.04894187910094,74,7.267641,7.267641,44,2.6885491036138673,0.43460676538606735,0.06161308154534363,-165311.30000001192,1.0,8.371251885754605,0.06231920755453562,0.0007251018106793149,0.001858503297227674,0.011651065440876393,0.07366794757907955,0.00012321098798395578,1.5846905130062152e-05,0,2.210771578705045,0.14604464009918774,0.08321332543174964,-123608.0000000298,1.0,23.28305478384343,0.08286643930957846,0.0015108832088924276,0.003645524285920993,0.016507444381072267,0.0773902218169957,4.7803409847860375e-06,4.668670602339231e-05,0,0.20619,43,0.730489
75,393.76840262514554,305.3662487045017,0.3912961989087078,-0.09257396671982729,-0.4322288403621828,105.0,0.0,224.1999999999989,5.377287280475969,-1.8264080979775563,0,True,-64,2,3216,2069,True,2018-06-12T03:44:33,image000025.fits,20,0,1.77,2,25,10,0,0,06/12/18,03:44:18,-155.14,1459.3751036122508,298.3662487045017,75,7.267641,7.267641,44,3.1982267537566176,0.45394437912895663,0.0398344812814428,-157037.80000001192,1.0,8.253791020487837,0.03982761616793554,0.0005154142395934942,0.0022590536950815258,0.017102233478458538,0.14679231539682958,0.0002037674491944267,1.7472750701910958e-05,0,2.235188260300598,0.14420082577564586,0.10227043544223431,10038.0,1.0,23.257188918535483,0.10271778316727706,0.0018229414981937582,0.0036957668699172564,0.016763147983913387,0.07974590184916862,4.6967180573169394e-06,4.5529462221945585e-05,0,0.20255,43,0.730489
79,258.78697534395036,329.3446911488814,0.27702393719398405,-0.012654994397266636,-0.3941365800720065,105.0,0.0,193.09999999999854,4.533042983493311,-1.6409745929287913,0,True,-64,2,3216,2069,True,2018-06-12T03:44:33,image000025.fits,20,0,1.77,2,25,10,0,0,06/12/18,03:44:18,-155.14,1324.2138348315395,322.84302323754775,79,6.940469,6.940469,43,2.8199919060215346,0.45566998440866074,0.05853622244013832,-153792.30000001192,1.0,8.221655988483606,0.059262173840184,0.0006269691546616883,0.0018485896671891226,0.012239031225868925,0.08408186670539904,0.00014718221237526471,1.5965348942487332e-05,0,2.780094548631712,0.14617835326411222,0.09279746660333346,-154204.30000001192,1.0,22.907750714480223,0.09001207521131954,0.0023716273048622174,0.005761474262154546,0.0270600970479642,0.19793784771362494,6.762163177291364e-06,5.7919836229054974e-05,0,-1.0,-1,-1.0
80,428.73697648638915,329.4188346351036,0.34276216593688785,0.14433680172524857,-0.17247916194377375,105.0,0.0,225.29999999999927,5.478827383691839,-1.8467190443469246,0,True,-64,2,3216,2069,True,2018-06-12T03:44:33,image000025.fits,20,0,1.77,2,25,10,0,0,06/12/18,03:44:18,-155.14,1494.4265653797545,323.10262038198,80,6.940469,6.940469,43,3.0918920721041694,0.4301314544372285,0.049938079345512046,-110647.20000001788,1.0,8.260363979659349,0.05040294772516878,0.0006167712866985398,0.00341412158969357,0.02475488442714133,0.20046476236454422,0.0002635523735438065,2.446414002081174e-05,0,3.00943093934234,0.14862525987075512,0.06841550511005978,29873.19999998808,1.0,22.666308404016696,0.06977083637425102,0.0012665444242807458,0.004444101697963804,0.021204734972812788,0.18098028446318354,5.2540025024482075e-06,4.196521737301314e-05,0,0.20255,42,0.698385
82,314.0939802936584,347.33727229456224,0.3769046047187354,-0.041670651779912776,-0.34400953425304714,105.0,0.0,221.29999999999927,5.339524609709919,-1.8187564812557362,0,True,-64,2,3216,2069,True,2018-06-12T03:44:33,image000025.fits,20,0,1.77,2,25,10,0,0,06/12/18,03:44:18,-155.14,1376.2467225980279,340.53149196593887,82,6.704737,6.704737,OVI4,2.6748610157300567,0.4666639862705445,0.07340596407057041,-112098.90000000596,1.0,7.807170464190425,0.07284496574654986,0.0004860913679614701,0.0015373356392496956,0.010156271145794961,0.06276464996317867,0.00014210608523308757,1.3056030610839938e-05,0,2.6210093233538276,0.1521245736015227,0.08909115759400159,-159729.90000000596,1.0,22.087764946649763,0.0883452831562129,0.0014509494570730994,0.005191694217353428,0.024212591953155616,0.15771079908561353,7.092693540334187e-06,5.3968354209966014e-05,0,0.20619,62,0.968294
87,101.73707094714807,365.4945109336479,0.32085591987665446,-0.009127726315238638,-0.1281830442899361,105.0,0.0,1325.5,33.40232704685435,-3.8094418098734844,0,True,-64,2,3216,2069,True,2018-06-12T03:44:33,image000025.fits,20,0,1.77,2,25,10,0,0,06/12/18,03:44:18,-155.14,1167.213054453276,359.5782169438573,87,6.431447,6.431447,42,2.576404718842446,0.5078776186411093,0.01437503381774214,-5988.5999999940395,1.0,7.733057300499917,0.013764434369591733,6.092840875343531e-05,0.00032113462041769724,0.0020695369061046647,0.01192537890638869,3.497507441935954e-05,3.273320278936317e-06,0,2.8413142228146646,0.17143026990341773,0.012493407801971716,-211039.30000001192,1.0,22.577147763801264,0.012633543008337734,5.0369349239367235e-05,0.0003361075274264625,0.0015868669386660615,0.012106125071757408,5.458238346244973e-07,4.387074335176638e-06,0,0.21382,41,0.677338
88,461.12212483910156,366.51965735970106,0.28380399170097,-0.2087137910987706,-0.5864780069947069,105.0,0.0,219.0,5.731675676298461,-1.8957040202680517,0,True,-64,2,3216,2069,True,2018-06-12T03:44:33,image000025.fits,20,0,1.77,2,25,10,0,0,06/12/18,03:44:18,-155.14,1524.7467662007111,359.51965735970106,88,6.431447,6.431447,42,3.035110361996742,0.5072161662311336,0.0531416625340138,-123303.70000001788,1.0,7.401918112085884,0.05264289019145503,0.0004057323372825563,0.0015414090234520826,0.012641551080590797,0.09569378574465125,0.0002356743157324492,1.2320425629920678e-05,0,2.51342703596384,0.1456184850905533,0.09495092279478069,-195640.40000000596,1.0,22.60062252034014,0.09307038834951209,0.0015506147656340129,0.008041559075324601,0.03717675649328909,0.22317012045647863,1.0028995358765409e-05,8.442773671441599e-05,0,-1.0,-1,-1.0
89,632.1863735388885,367.34592004997376,0.3506003957775852,-0.2556297990580587,-0.6671829045544263,105.0,0.0,223.0,5.47566561978896,-1.8460922984747992,0,True,-64,2,3216,2069,True,2018-06-12T03:44:33,image000025.fits,20,0,1.77,2,25,10,0,0,06/12/18,03:44:18,-155.14,1694.9851021809473,360.34592004997376,89,6.431447,6.431447,42,2.751240477471248,0.48359312242831537,0.06087680740856689,-197638.70000001788,1.0,7.708336084261808,0.06129278389709527,0.0005602795116014748,0.0018240248552739132,0.01253268203081074,0.0812037268904953,0.0001932689797176682,1.578060876114597e-05,0,2.5312765335901624,0.15456087017072215,0.0721131119168835,-187239.09999999404,1.0,22.366995591971918,0.07523133010724595,0.001259086579550066,0.005171253365731526,0.023953673481430883,0.14582215311288912,7.322053871487002e-06,5.913507426196602e-05,0,0.20255,41,0.677338
97,346.7368693314646,406.42940580798694,0.354176337510952,-0.06190172833246456,-0.2875225182987675,105.0,0.0,1317.3999999999996,32.444001724449755,-3.777836039530756,0,True,-64,2,3216,2069,True,2018-06-12T03:44:33,image000025.fits,20,0,1.77,2,25,10,0,0,06/12/18,03:44:18,-155.14,1412.330118120733,400.89806188395397,97,5.866679,5.866679,LyC8,2.887216175627283,0.4906892776040198,0.014263440093129227,37367.29999998212,1.0,8.020793015949172,0.01311527423239481,6.666744738223947e-05,0.00046034640651754466,0.003193690593440512,0.02275545064863931,4.683637265893453e-05,4.279281357602092e-06,0,2.560612950671428,0.1852723892964202,0.013634764937691404,-168629.5,1.0,20.828631706799715,0.013462636344732841,4.410491066550404e-05,0.00020707615471360363,0.000967172234641696,0.006011120028831352,4.554747212602346e-07,2.795584083703388e-06,0,0.21382,56,1.31966
98,703.7453180594633,406.56264023730677,0.3359342829210566,-0.13442281098782052,-0.38104023601868314,105.0,0.0,219.89999999999964,5.488820536919163,-1.8486975781838315,0,True,-64,2,3216,2069,True,2018-06-12T03:44:33,image000025.fits,20,0,1.77,2,25,10,0,0,06/12/18,03:44:18,-155.14,1769.315762981557,400.5214908118607,98,5.866679,5.866679,LyC8,2.650484811194583,0.46815863634841487,0.061788433596146414,-200304.30000001192,1.0,8.032048218380433,0.060614932101817884,0.000566186485056337,0.0012500302359271904,0.007998876790735158,0.04888911900930809,0.00010649077968037226,1.1453599657659357e-05,0,2.297090125792425,0.16576214678385232,0.06638061369286592,-232468.70000001788,1.0,20.873918122337,0.06762556020439336,0.0019059612708416556,0.003785695515761126,0.017371580417390342,0.08702404325094035,7.0266019774773815e-06,4.52746070798566e-05,0,0.20619,56,1.31966
99,873.7039837790022,407.336573385892,0.3612555079798463,0.0190916284966518,-0.20889910227422498,105.0,0.0,213.79999999999927,5.3149240511279165,-1.8137426573732565,0,True,-64,2,3216,2069,True,2018-06-12T03:44:33,image000025.fits,20,0,1.77,2,25,10,0,0,06/12/18,03:44:18,-155.14,1939.54738932131,401.51149652424846,99,5.866679,5.866679,LyC8,2.4226448888978696,0.460025402424541,0.05985556256529373,-184605.20000001788,1.0,8.01502081989195,0.05884255319148713,0.0006339196597030769,0.00141095697350447,0.00846323645063237,0.043914647122248046,0.00010998635023692959,1.3480585707887403e-05,0,2.1725609949080242,0.16116580077924167,0.09081225439774496,-78501.60000002384,1.0,20.9326860319851,0.08966236454592649,0.001974079965838317,0.004075067801747848,0.01854451521756825,0.0832525931275078,7.350123994469199e-06,4.877208046476073e-05,0,0.20255,56,1.31966
104,16.75999604449171,432.457382795681,0.3042797544232252,0.03763318809076666,-0.1957947554683227,105.0,0.0,1257.699999999999,31.96187094265844,-3.7615804838866698,0,True,-64,2,3216,2069,True,2018-06-12T03:44:33,image000025.fits,20,0,1.77,2,25,10,0,0,06/12/18,03:44:18,-155.14,1082.2991854725005,426.3549472213704,104,5.573204,5.573204,41,2.6558150434748615,0.4363518922822136,0.10925503383028498,-141191861.3,1.0,8.134610480680784,0.10860942408332651,0.00046626716143557696,0.0012575925465277856,0.007980316212113982,0.04907404876043341,9.002185892667456e-05,1.0270355711732574e-05,0,2.7752301586392676,0.1711908588992081,0.010523496523937876,-141191861.3,1.0,22.78541321526446,0.011150759748837344,3.521046570832091e-05,0.0002810434035744566,0.0013201824907294716,0.00962151204325394,4.5558045828966274e-07,3.82533846255501e-06,0,0.21382,40,0.717987
105,377.38269644371644,433.41270504360284,0.3084461497172395,-0.12785450482974983,-0.5586660527204964,105.0,0.0,210.89999999999964,4.857945266585096,-1.7161315434875302,0,True,-64,2,3216,2069,True,2018-06-12T03:44:33,image000025.fits,20,0,1.77,2,25,10,0,0,06/12/18,03:44:18,-155.14,1440.0727083196834,426.94614106095,105,5.573204,5.573204,41,3.4805524226335836,0.4853053577536063,0.061951905123021525,68472.29999998212,1.0,7.852571066810716,0.062116298428774176,0.0006265710406232282,0.002201819954461581,0.020819624905442875,0.2003468473947956,0.00032044280551250825,1.623532761224886e-05,0,2.1725609949080242,0.14862331229030698,0.08399691359114177,-163699.5000000298,1.0,22.548499238362744,0.08661493491472219,0.0015022851255286622,0.005276555639319124,0.023888611093629556,0.10794148701714076,7.481336526111107e-06,6.522916866419313e-05,0,0.20619,40,0.717987
106,544.8456657825408,433.43570105647933,0.31598523629047776,-0.08036849653876077,-0.588841423664257,105.0,0.0,216.59999999999854,4.996738089221139,-1.7467164647676416,0,True,-64,2,3216,2069,True,2018-06-12T03:44:33,image000025.fits,20,0,1.77,2,25,10,0,0,06/12/18,03:44:18,-155.14,1609.7211103039735,427.2846519808664,106,5.573204,5.573204,41,3.768210121148424,0.46928854225829697,0.06123948285180228,77147.89999997616,1.0,7.9325515857191595,0.063106463085327,0.0006331741744904552,0.0027033129610060853,0.030039748900558966,0.323789737370261,0.0004307674669456849,1.7791941316323733e-05,0,2.8190548536307025,0.14924489709917574,0.10364040667613823,-159913.60000002384,1.0,22.743752668493965,0.10659555766920234,0.0015487264801890908,0.004421736060171046,0.02083258011413321,0.15653951419567058,5.416640198856131e-06,4.491335616057996e-05,0,0.20255,40,0.717987
112,513.707162105062,468.41748697829104,0.37754245400230946,-0.10598483493339475,-0.4317716195177435,105.0,0.0,1286.2999999999993,30.224254874646295,-3.700889007263095,0,True,-64,2,3216,2069,True,2018-06-12T03:44:33,image000025.fits,20,0,1.77,2,25,10,0,0,06/12/18,03:44:18,-155.14,1579.5633819012041,461.41748697829104,112,5.039658,5.039658,40,3.3765926097950123,0.4575814613543022,0.00969706871090747,68402.19999998808,1.0,8.645883566255065,0.00963820665446654,4.8655401960270225e-05,0.0005272350531861794,0.0040374371794574945,0.03857602911861487,4.4576607078272534e-05,4.372123100488208e-06,0,2.736715053571814,0.15694034346615648,0.017919154333787567,340871.59999999404,1.0,23.92716909055655,0.017960307039692845,4.461904863331623e-05,0.0010074748529103731,0.004702830083109593,0.03339480337057754,1.3100762740988916e-06,1.3315503475431883e-05,0,0.21382,39,0.716655
