id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag,doublons,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,EXTEND,DATE,IMG,EXPTIME,EMGAIN,PREAMP,VSS,IMNO,IMBURST,SHUTTER,ROS,TEMPDATE,TEMPTIME,TEMP,X_IMAGE,Y_IMAGE,NUMBER,xmask,ymask,Internal-count,FWHM_x,Amplitude_after_stack_x,Offset_after_stack_x,SumPix_x,MaxPix_x,SlitSize_x,Background_x,Background_var_x,X_IMAGE_var,SlitSize_var_x,FWHM_var_x,Amplitude_after_stack_var_x,Offset_after_stack_var_x,FlagFit_x,FWHM_y,Amplitude_after_stack_y,Offset_after_stack_y,SumPix_y,MaxPix_y,SlitSize_y,Background_y,Background_var_y,Y_IMAGE_var,SlitSize_var_y,FWHM_var_y,Amplitude_after_stack_var_y,Offset_after_stack_var_y,FlagFit_y,wavelength,id_slit,redshift
165,972.6650397484603,899.2264197206949,0.38828160666609624,0.20636491108644736,-0.06635868082548278,105.0,0.0,265.7999999999993,6.185444260186275,-1.9784272440755244,0,True,-64,2,3216,2069,True,2018-06-12T05:31:34,image000275.fits,20,0,1.77,2,275,10,0,0,06/12/18,05:31:19,-170.81,2038.141381758315,893.4197427807409,165,0.5525185890000001,0.5525185890000001,30,2.4550164525626026,0.6027562436243038,0.04786735989753997,-23978.500000029802,1.0,6.238411416300105,0.04787865026430084,0.000441793221669738,0.001158060789341004,0.008912497305277446,0.044611110757389334,0.00032856672543163715,1.0978784130477535e-05,0,5.01713034307925,0.16789058240197585,0.07284377542796756,-23720.70000001788,1.0,20.69170890343391,0.0750653713756118,0.0013706598890534767,0.007796362975567418,0.04402614112593108,1.0067991447006472,1.20471481124045e-05,4.922548797427678e-05,0,0.20255,28,0.7377
170,533.6440721308508,938.4021380287609,0.3357981864959187,0.21283718784335584,0.027671707988795074,105.0,0.0,268.2999999999993,7.362641032121899,-2.1675840670721698,0,True,-64,2,3216,2069,True,2018-06-12T05:31:34,image000275.fits,20,0,1.77,2,275,10,0,0,06/12/18,05:31:19,-170.81,1598.320417375782,933.5699003821126,170,0.113076971,0.113076971,29,2.1725609949082423,0.6589864181877129,0.06225309629193726,45205.19999998808,1.0,5.7043892144900505,0.06269708118715049,0.00048017866903419284,0.0009165542975226032,0.006739620673818662,0.026613246208612246,0.0003539013711077003,9.61451249255346e-06,0,3.072833704142407,0.17473577782746044,0.07082832883458147,-49148.30000001192,1.0,19.234572905765422,0.0691549462828726,0.0007041935157278925,0.002885743791538122,0.01412004308851621,0.12474743675244541,5.841586407068736e-06,2.4148751514908284e-05,0,0.20619,27,0.6564
171,703.9364157195574,938.5206481315229,0.29342003807068706,0.17927431754554723,-0.05002533663748735,105.0,0.0,273.89999999999964,8.061558434310982,-2.266047515802176,0,True,-64,2,3216,2069,True,2018-06-12T05:31:34,image000275.fits,20,0,1.77,2,275,10,0,0,06/12/18,05:31:19,-170.81,1768.7840957236015,932.9748034092398,171,0.113076971,0.113076971,29,2.2033274875711637,0.6680334668298061,0.058716651144249406,48551.5,1.0,5.755169900007225,0.05719818456883727,0.0004393384677473913,0.0011735342654533114,0.00870518668562981,0.03551673952761102,0.00046238048721757014,1.2727154913824854e-05,0,2.7186807822405332,0.17845907577033387,0.05626617036428584,-46086.0000000298,1.0,19.59512949226823,0.054347047743579735,0.0012245829514032868,0.00379337623067495,0.0180342771789768,0.12566759961012758,8.156422160199911e-06,3.8573265395901603e-05,0,0.20255,27,0.6564
173,50.644901999820625,952.9906794711528,0.5069552224339929,0.004796544428068821,-0.6062442575148905,105.0,0.0,220.20000000000073,8.32281387865756,-2.300675456762658,0,True,-64,2,3216,2069,True,2018-06-12T05:31:34,image000275.fits,20,0,1.77,2,275,10,0,0,06/12/18,05:31:19,-170.81,1115.2578579383212,952.8697232001041,173,0.0,0.0,000000,2.172560994937839,0.5544668479181707,0.06406130558081058,-70278.59999999404,1.0,5.6000000000000005,0.06919613176186405,0.0010295950648253672,0.008264292578010252,0.062172317473934535,0.2441381055958841,0.0024019969515100014,5.903402419194179e-05,0,8.271913895515242,0.09810945568403744,0.0910089728400859,-24340.20000001788,1.0,16.00000000000241,0.12888630561633788,0.0017316184552910788,1.1728915216479647,16.8855874593855,872.1077524716558,0.0027175771937832625,0.0009628096918885289,0,0.0,-1,-1.0
177,218.35116841223248,975.2996602338691,0.35791863422412296,-0.09030284932099565,0.1147691581426424,105.0,0.0,1722.5,44.97582092794421,-4.13244774778841,0,True,-64,2,3216,2069,True,2018-06-12T05:31:34,image000275.fits,20,0,1.77,2,275,10,0,0,06/12/18,05:31:19,-170.81,1280.9928742072334,968.2996602338691,177,-0.331657895,-0.331657895,27,2.490088824254193,0.6628211897294143,0.00940731250625522,667712.1999999881,1.0,5.959195578362577,0.0086997472360671,4.132084741183855e-05,0.00030707933060445194,0.002590447814747861,0.01303705772464774,0.00012764440219210902,3.154166181119553e-06,0,7.69618005056777,0.16742547716654432,0.03706789260468935,1310.6999999582767,1.0,23.999999999999996,0.012109737162517448,2.7607050612467727e-05,0.1297402590280576,0.8893050991526115,47.28413370238516,0.00016697450542268227,0.0009571160909260075,0,0.21382,26,0.6419
178,571.8049807085631,975.4009070430449,0.29661902458120454,0.15629804283158924,0.06612971512314346,105.0,0.0,252.79999999999927,7.179730135272997,-2.1402703017741405,0,True,-64,2,3216,2069,True,2018-06-12T05:31:34,image000275.fits,20,0,1.77,2,275,10,0,0,06/12/18,05:31:19,-170.81,1637.3645983157064,968.4009070430449,178,-0.331657895,-0.331657895,27,2.448130832618935,0.6648664991099679,0.053828979205665595,41988.90000000596,1.0,5.803822727169656,0.053123659847122764,0.00048050377052764854,0.0011439228827688113,0.00980346515259249,0.0474505760538906,0.0005131872200168985,1.1354669554468447e-05,0,5.611868805052805,0.14361472565863584,0.09703445931825083,-48198.0000000298,1.0,23.999999999999996,0.06691024980684782,0.0007862286356148106,0.10398491717942641,0.5923888703116685,16.978081766139436,8.999360493332861e-05,0.0006694525763504818,0,0.20619,26,0.6419
179,742.3741596073356,976.249590900988,0.32053598813638323,0.14199710659427234,0.019500865859708172,105.0,0.0,250.60000000000036,7.044153863042429,-2.1195720838615038,0,True,-64,2,3216,2069,True,2018-06-12T05:31:34,image000275.fits,20,0,1.77,2,275,10,0,0,06/12/18,05:31:19,-170.81,1808.051272008486,969.249590900988,179,-0.331657895,-0.331657895,27,2.1916196305442255,0.6558224390367363,0.0479063990852507,81900.89999997616,1.0,5.722843782332783,0.04784337655732636,0.0004470815330443699,0.0008740033057801425,0.006472852944835596,0.025972939834949874,0.0003346504198306051,9.069104825097134e-06,0,7.104480674344099,0.13959627471490751,0.09376465456379118,-54161.70000001788,1.0,23.999999999999996,0.06990836724769105,0.0010062078312928777,0.19937971691015968,1.2904037120316922,58.57449482920017,0.00017098537942687018,0.0010603897620314858,0,0.20255,26,0.6419
183,184.17121962177472,996.4110391364972,0.32272247271093046,0.04338158847114505,-0.14116819505864028,105.0,0.0,1740.7000000000007,44.70999999171564,-4.126011674468902,0,True,-64,2,3216,2069,True,2018-06-12T05:31:34,image000275.fits,20,0,1.77,2,275,10,0,0,06/12/18,05:31:19,-170.81,1248.2884905205633,991.4036069592519,183,-0.644897089,-0.644897089,26,2.3616744694473537,0.641168087781705,0.011194177478201037,692627.4999999702,1.0,6.184669917916423,0.010904848062756867,6.907409717345046e-05,0.00033111713707214955,0.0024478205837421556,0.011472132202633236,0.00010360822511077459,3.6134884614304932e-06,0,3.3352734280135015,0.19241322135085884,0.01370300090008738,-3661.600000023842,1.0,19.947705618277112,0.01342129048573494,3.22604992925513e-05,0.0009731705524178454,0.004829525434698906,0.05010102572764129,2.2069369920597263e-06,1.0108252552222854e-05,0,0.21382,25,0.6446
184,540.7834442469089,996.4476959237701,0.25605795730345887,0.12346012307822847,-0.0595186361728773,105.0,0.0,251.89999999999964,6.933686268800094,-2.102410467683916,0,True,-64,2,3216,2069,True,2018-06-12T05:31:34,image000275.fits,20,0,1.77,2,275,10,0,0,06/12/18,05:31:19,-170.81,1604.767306943378,991.962996012571,184,-0.644897089,-0.644897089,26,2.26860767814582,0.6179660961413972,0.05031252552838115,41512.39999997616,1.0,6.198087753724136,0.04979218329041649,0.00042761471228420497,0.0009060003324394937,0.0063687367212379555,0.02793215207756158,0.00024865845182891425,9.574514850840077e-06,0,3.079655964066349,0.17082548592624797,0.08672889630888324,-49557.60000002384,1.0,19.820765203635887,0.09027056637126628,0.0008457145076764344,0.003930190590317794,0.019153844704929573,0.17017067928598537,7.271358714118315e-06,3.385861787523586e-05,0,0.20619,25,0.6446
189,348.4507617938162,1012.4108096885052,0.29431214623402696,0.05947541188017742,0.049351579397776214,105.0,0.0,1782.0,44.42464959550765,-4.119060027358929,0,True,-64,2,3216,2069,True,2018-06-12T05:31:34,image000275.fits,20,0,1.77,2,275,10,0,0,06/12/18,05:31:19,-170.81,1411.162283616379,1007.3720674818873,189,-0.905006727,-0.905006727,25,2.4385590823877963,0.5953257303804682,0.01137191594983836,195770.19999998808,1.0,6.6505245221884906,0.010574228316242202,4.6604728669610866e-05,0.00032701263138629053,0.0023064658814240142,0.011646531864674669,7.254527179524456e-05,3.4857916241779598e-06,0,3.5478697266070562,0.18284463732128384,0.011790557212343405,-33352.40000000596,1.0,20.805332333674304,0.01195954983737247,3.2223127388701516e-05,0.0013443720478502048,0.006732524136715638,0.07887943505961029,2.5397113510205357e-06,1.3358405488002125e-05,0,0.21382,24,0.6465
190,702.575801726516,1013.4463719614251,0.3557142865874527,0.008423328989364445,-0.32397366851995724,105.0,0.0,272.5,6.892567405953268,-2.09595255496789,0,True,-64,2,3216,2069,True,2018-06-12T05:31:34,image000275.fits,20,0,1.77,2,275,10,0,0,06/12/18,05:31:19,-170.81,1767.1851877030217,1007.9397127569385,190,-0.905006727,-0.905006727,25,2.1725609949080242,0.586255195213533,0.05924378932785218,64736.09999999404,1.0,6.4091920134099105,0.05901275222897919,0.0005041042727381655,0.0008954290708598524,0.005843267092320043,0.023784532821014625,0.00019166982115044882,9.51012075040562e-06,0,3.557214029473219,0.16820409187641808,0.04925271487534891,-46841.30000004172,1.0,21.085165272104337,0.04964276010955341,0.0012211837942923138,0.00625378736483177,0.03127350722549316,0.3684959712496244,9.794369561803472e-06,5.434114539436869e-05,0,-1.0,-1,-1.0
191,875.3387407685568,1013.4252220345759,0.33090164931104704,0.09081754280536991,-0.04377771102099515,105.0,0.0,252.39999999999964,6.502402363948234,-2.032684599548914,0,True,-64,2,3216,2069,True,2018-06-12T05:31:34,image000275.fits,20,0,1.77,2,275,10,0,0,06/12/18,05:31:19,-170.81,1938.13824968178,1008.0847082084784,191,-0.905006727,-0.905006727,25,2.1725609949080242,0.5648751735671331,0.05184134066914583,-26453.70000001788,1.0,6.601042096655234,0.05183652989544628,0.0005542349208742489,0.0012365614070512503,0.007860863579670878,0.03222777273046345,0.0002257288239411304,1.2983568753932738e-05,0,3.791041590715676,0.16600156120174345,0.05662500773434205,-28287.000000029802,1.0,20.90469789637273,0.05646749345161159,0.001036640743087662,0.005120356536456941,0.026092256484066347,0.34765946109229046,7.782422984762509e-06,4.023809789136486e-05,0,0.20255,24,0.6465
195,142.7729796382254,1036.5162964209746,0.29120646352558044,-0.05637611629541279,0.14618384601635945,105.0,0.0,1709.6000000000004,47.03766720212513,-4.181114437731508,0,True,-64,2,3216,2069,True,2018-06-12T05:31:34,image000275.fits,20,0,1.77,2,275,10,0,0,06/12/18,05:31:19,-170.81,1206.0238767420908,1030.8283968680007,195,-1.155002408,-1.155002408,24,2.616549330036515,0.6572081259402491,0.010875965954779734,311982.2999999821,1.0,6.04544519279757,0.01002932368355392,4.092011673018414e-05,0.0002894412053780493,0.002602656207450976,0.014239321477966985,0.00012330199358622372,2.8806066819093864e-06,0,3.4480477602812587,0.18786955839389638,0.010929552166277338,-29660920.800000012,1.0,20.182579726073776,0.010991567316079913,2.212135177244382e-05,0.0007468502382082357,0.00373090965829974,0.04130287081517706,1.5716147168179422e-06,7.413272327835164e-06,0,0.21382,23,0.643
196,499.5706346352866,1037.4188645049321,0.2789521304582068,-0.07253450315567744,0.048495593941591836,105.0,0.0,241.5,6.683018797336183,-2.0624317066652478,0,True,-64,2,3216,2069,True,2018-06-12T05:31:34,image000275.fits,20,0,1.77,2,275,10,0,0,06/12/18,05:31:19,-170.81,1562.8113342327756,1032.3476391371692,196,-1.155002408,-1.155002408,24,2.551509964906892,0.6059813487121276,0.0683357664777956,-12804.800000011921,1.0,6.057131617867185,0.06737056398046805,0.0005557351603766438,0.0013343973405997975,0.011417884134528076,0.060176124020561224,0.0004558531091248751,1.159901811586268e-05,0,2.3291358911771174,0.17020522726445522,0.09224730653611878,-29706939.300000027,1.0,20.154218542319608,0.09517786830756168,0.0013429356380847233,0.0030853290925197626,0.014231683284034133,0.07356381330330791,6.25237688556162e-06,3.5136253601535913e-05,0,0.20619,23,0.643
197,670.3562018555328,1037.552213596982,0.33922878049904065,0.07910686049493174,0.13326802938453083,105.0,0.0,277.5,7.7779162198940766,-2.227158152044783,0,True,-64,2,3216,2069,True,2018-06-12T05:31:34,image000275.fits,20,0,1.77,2,275,10,0,0,06/12/18,05:31:19,-170.81,1733.7753175236771,1031.6837283391246,197,-1.155002408,-1.155002408,24,2.4256444182598504,0.6463042024088953,0.040510265407421156,25253.499999970198,1.0,5.839108628946935,0.04010815037076735,0.0004718132988712269,0.0011851423676768355,0.009894623186498612,0.04732496229274471,0.0004822956472547635,1.1354497503651555e-05,0,2.6002936123584144,0.17160186956260579,0.0669473980536202,-31113105.100000024,1.0,20.376343452514323,0.06630985344769184,0.0011302247286121472,0.0030323261979718764,0.014232803118792312,0.09106605692872158,5.838382659779743e-06,3.274609427253423e-05,0,0.20255,23,0.643
