MAIN_ID,RA,DEC,RA_PREC,DEC_PREC,COO_ERR_MAJA,COO_ERR_MINA,COO_ERR_ANGLE,COO_QUAL,COO_WAVELENGTH,COO_BIBCODE,OTYPE,Z_VALUE,FLUX_V,FLUX_g,FLUX_r,BIBLIO,OTYPE_2,RA_2_A_ICRS_J2000_2000_d,DEC_2_D_ICRS_J2000_2000_d,SCRIPT_NUMBER_ID,Z,url,symbol,coord_x,coord_y,x_mm,y_mm,nuv_mag,slit_width,slit_length,yline_mm,NUV_ned,FUV_ned,spectra
LAMOST J004605.91+032632.2,11.52463,3.44228,7,7,,,0,D,O,2018MNRAS.474.1873W,Galaxy,0.067862,,18.62459945678711,18.052780151367188,2018MNRAS.474.1873W,Galaxy,11.52463,3.44228,1,0.067862,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11.5246300d3.4422800d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.07</a>,circle,-16.68209705681051,-2.145505258986864,-16.497354005831436,-2.1217452253359954,0,0.075,0.24,-3.4401531572374378,20.6457,21.2339,None
LEDA 1244880,11.6413,3.09,5,5,,,0,D,O,2003A&A...412...45P,Galaxy,0.091852,,16.967819213867188,16.410009384155273,2018MNRAS.474.1873W|2003A&A...412...45P,Galaxy,11.6413,3.09,1,0.091852,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11.6413000d3.0900000d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.09</a>,circle,-4.897197881767085,-12.653249467083047,-4.850171512714006,-12.53174398710742,0,0.075,0.24,-11.07732104811199,18.828,19.213,None
UCAC4 466-001048,11.96881328465,3.11524281851,14,14,0.019200000911951065,0.010400000028312206,90,A,O,2020yCat.1350....0G,Star,-0.000178,12.123000144958496,12.380999565124512,11.982999801635742,2016ApJS..224....2H|2000AJ....120.2065B,Star,11.96881328465,3.11524281851,1,-0.000178,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11.9688133d3.1152428d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             -0.00</a>,circle,6.618348702268941,-4.76567931021565,6.566389252415281,-4.728264830218111,0,0.075,0.24,0.0,16.0475,99.9,None
SDSS J004804.27+030950.8,12.01779224401,3.16410489972,14,14,0.25999999046325684,0.15620000660419464,90,A,O,2020yCat.1350....0G,QSO,1.211359,,19.92099952697754,19.50480079650879,2020ApJS..250....8L|2007ApJ...664...53A,QSO,12.01779224401,3.16410489972,1,1.211359,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12.0177922d3.1641049d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             1.21</a>,circle,7.380714430761929,-1.9243725250704053,7.32368710474954,-1.9095037992328252,0,0.075,0.24,-4.554752815618324,19.82,21.05,None
WiggleZ R01J004625120+03050684,11.6047045,3.085206,8,8,,,0,C,O,2018MNRAS.474.4151D,Galaxy,0.7213,,21.65999984741211,21.170000076293945,2018MNRAS.474.4151D,Galaxy,11.6047045,3.085206,1,0.7213,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11.6047045d3.0852060d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.72</a>,circle,-6.142140401870146,-13.60713107193131,-6.079610225210269,-13.46860341640867,0,0.075,0.24,-11.498556743597701,22.7899,99.9,None
WiggleZ R01J004815200+03255890,12.0633715,3.433001,8,8,,,0,C,O,2018MNRAS.474.4151D,Galaxy,0.3095,,21.610000610351562,20.90999984741211,2018MNRAS.474.4151D,Galaxy,12.0633715,3.433001,1,0.3095,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12.0633715d3.4330010d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.31</a>,circle,3.3347712365433386,8.95264082038695,3.307359983564847,8.879051633919223,0,0.075,0.24,7.006077116059209,22.0691,99.9,None
LAMOST J004810.98+030951.8,12.0457484063588,3.1643894014681,14,14,1.3741999864578247,0.70169997215271,90,C,O,2020yCat.1350....0G,Galaxy,0.106662,,18.61334991455078,17.685630798339844,2018MNRAS.474.1873W,Galaxy,12.0457484063588,3.1643894014681,1,0.106662,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12.0457484d3.1643894d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.11</a>,circle,8.40326115074933,-1.3198381265741341,8.336556767272016,-1.3093613620247986,0,0.075,0.24,1.8568425356193567,99.9,99.9,None
WiggleZ R01J004556373+03113180,11.4849235,3.19214,8,8,,,0,C,O,2018MNRAS.474.4151D,Galaxy,0.09308,,21.190000534057617,20.579999923706055,2018MNRAS.474.4151D,Galaxy,11.4849235,3.19214,1,0.09308,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11.4849235d3.1921400d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.09</a>,circle,-12.824608976600883,-12.20885202790257,-12.676735100197007,-12.06807812367662,0,0.075,0.24,-10.471719531931653,23.4901,99.9,None
WiggleZ R01J004810675+03310930,12.0445165,3.519222,8,8,,,0,C,O,2018MNRAS.474.4151D,Galaxy,0.59681,,21.780000686645508,21.030000686645508,2018MNRAS.474.4151D,Galaxy,12.0445165,3.519222,1,0.59681,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12.0445165d3.5192220d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.60</a>,circle,0.8062242777434383,11.729257600542391,0.7990331581543925,11.624638456186796,0,0.075,0.24,4.430251602684963,22.7057,99.9,None
LAMOST J004547.25+031721.5,11.44688,3.28931,7,7,,,0,D,O,2018MNRAS.474.1873W,Galaxy,0.068029,,18.318769454956055,17.967239379882812,2018MNRAS.474.1873W,Galaxy,11.44688,3.28931,1,0.068029,<a href='http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11.4468800d3.2893100d&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=3&Radius.unit=arcsec'>             0.07</a>,circle,-16.29075059547785,-9.434550074759679,-16.092995441751718,-9.32002306819628,0,0.075,0.24,-10.619128675986008,19.9885,20.6072,None
